Taiwan, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       64              5492.08        10222.57        15714.65
1970-1979       65              5754.86        10190.52        15945.38
1970-1979       66              5905.96        10256.66        16162.62
1970-1979       67              6248.54         9999.19        16247.73
1970-1979       68              6438.57         9712.13        16150.70
1970-1979       69              6624.07         9653.48        16277.55
1970-1979       70              6750.06         9456.72        16206.78
1970-1979       71              6899.53         9213.67        16113.20
1970-1979       72              6962.50         8978.82        15941.32
1970-1979       73              7075.95         8485.15        15561.10
1970-1979       74              7062.92         8113.68        15176.60
1970-1979       75              6874.25         7550.22        14424.47
1970-1979       76              6919.45         7048.20        13967.65
1970-1979       77              6648.45         6458.37        13106.82
1970-1979       78              6466.19         6006.78        12472.97
1970-1979       79              6268.69         5450.43        11719.12
1970-1979       80              5999.38         4865.53        10864.91
1970-1979       81              5657.86         4376.26        10034.12
1970-1979       82              5142.95         3740.04         8882.99
1970-1979       83              4873.83         3189.98         8063.81
1970-1979       84              4342.62         2901.98         7244.60
1970-1979       85              3900.95         2333.02         6233.97
1970-1979       86              3518.22         1973.18         5491.40
1970-1979       87              3161.36         1714.00         4875.36
1970-1979       88              2673.75         1346.99         4020.74
1970-1979       89              2366.34         1133.62         3499.96
1970-1979       90              1980.95          877.27         2858.22
1970-1979       91              1632.89          720.99         2353.88
1970-1979       92              1332.79          494.46         1827.25
1970-1979       93              1047.74          373.19         1420.93
1970-1979       94               807.99          305.59         1113.58
1970-1979       95               605.40          208.00          813.40
1970-1979       96               454.20          149.29          603.49
1970-1979       97               335.14          105.30          440.44
1970-1979       98               242.60           73.47          316.07
1970-1979       99               171.82           50.57          222.39
1970-1979      100               119.35           34.08          153.43
1970-1979      101                81.32           22.66          103.98
1970-1979      102                54.34           14.34           68.68
1970-1979      103                35.61            8.70           44.31
1970-1979      104                22.91            4.64           27.55
1970-1979      105                14.06            2.20           16.26
1970-1979      106                 7.81            0.70            8.51
1970-1979      107                 4.25            0.00            4.25
1970-1979      108                 1.57            0.00            1.57
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0             11901.00        14688.00        26589.00
1980-1989        1              2936.00         3597.00         6533.00
1980-1989        2              1723.00         2299.00         4022.00
1980-1989        3              1196.00         1676.00         2872.00
1980-1989        4               912.00         1369.00         2281.00
1980-1989        5               739.00         1142.00         1881.00
1980-1989        6               635.00         1032.00         1667.00
1980-1989        7               573.00         1019.00         1592.00
1980-1989        8               543.00         1028.00         1571.00
1980-1989        9               537.00          895.00         1432.00
1980-1989       10               517.00          862.00         1379.00
1980-1989       11               478.00          856.00         1334.00
1980-1989       12               517.00          883.00         1400.00
1980-1989       13               593.00          949.00         1542.00
1980-1989       14               591.00         1112.00         1703.00
1980-1989       15               761.00         1644.00         2405.00
1980-1989       16               943.00         2261.00         3204.00
1980-1989       17              1022.00         2804.00         3826.00
1980-1989       18              1048.00         3456.00         4504.00
1980-1989       19              1183.00         3424.00         4607.00
1980-1989       20              1285.00         2907.00         4192.00
1980-1989       21              1246.00         2820.00         4066.00
1980-1989       22              1350.00         3243.00         4593.00
1980-1989       23              1277.00         3576.00         4853.00
1980-1989       24              1357.00         3461.00         4818.00
1980-1989       25              1344.00         3329.00         4673.00
1980-1989       26              1349.00         3398.00         4747.00
1980-1989       27              1347.00         3214.00         4561.00
1980-1989       28              1409.00         3161.00         4570.00
1980-1989       29              1327.00         3237.00         4564.00
1980-1989       30              1446.00         3149.00         4595.00
1980-1989       31              1320.00         3263.00         4583.00
1980-1989       32              1420.00         3266.00         4686.00
1980-1989       33              1353.00         3174.00         4527.00
1980-1989       34              1379.00         3134.00         4513.00
1980-1989       35              1379.00         3191.00         4570.00
1980-1989       36              1424.00         3166.00         4590.00
1980-1989       37              1418.00         3247.00         4665.00
1980-1989       38              1374.00         3239.00         4613.00
1980-1989       39              1533.00         3275.00         4808.00
1980-1989       40              1424.00         3396.00         4820.00
1980-1989       41              1538.00         3558.00         5096.00
1980-1989       42              1688.00         3798.00         5486.00
1980-1989       43              1794.00         3985.00         5779.00
1980-1989       44              1965.00         4244.00         6209.00
1980-1989       45              2166.00         4625.00         6791.00
1980-1989       46              2338.00         4983.00         7321.00
1980-1989       47              2575.00         5198.00         7773.00
1980-1989       48              2760.00         5535.00         8295.00
1980-1989       49              2896.00         5981.00         8877.00
1980-1989       50              3086.00         6371.00         9457.00
1980-1989       51              3248.00         6885.00        10133.00
1980-1989       52              3484.00         7436.00        10920.00
1980-1989       53              3620.00         8026.00        11646.00
1980-1989       54              3869.00         8693.00        12562.00
1980-1989       55              4080.00         9183.00        13263.00
1980-1989       56              4264.00         9995.00        14259.00
1980-1989       57              4503.00        10398.00        14901.00
1980-1989       58              4779.00        10816.00        15595.00
1980-1989       59              5139.00        11739.00        16878.00
1980-1989       60              5250.00        12152.00        17402.00
1980-1989       61              5604.00        12369.00        17973.00
1980-1989       62              5988.00        12703.00        18691.00
1980-1989       63              6149.00        12794.00        18943.00
1980-1989       64              6426.00        13125.00        19551.00
1980-1989       65              6772.00        13481.00        20253.00
1980-1989       66              7240.00        13767.00        21007.00
1980-1989       67              7615.00        13954.00        21569.00
1980-1989       68              8204.00        14296.00        22500.00
1980-1989       69              8532.00        14217.00        22749.00
1980-1989       70              8842.00        14174.00        23016.00
1980-1989       71              9159.00        14147.00        23306.00
1980-1989       72              9397.00        14110.00        23507.00
1980-1989       73             10014.00        14009.00        24023.00
1980-1989       74             10046.00        13821.00        23867.00
1980-1989       75             10408.00        13061.00        23469.00
1980-1989       76             10359.00        12360.00        22719.00
1980-1989       77             10165.00        11711.00        21876.00
1980-1989       78             10043.00        10594.00        20637.00
1980-1989       79              9461.00         9729.00        19190.00
1980-1989       80              9434.00         8824.00        18258.00
1980-1989       81              8908.00         8062.00        16970.00
1980-1989       82              8362.00         7386.00        15748.00
1980-1989       83              7679.00         6306.00        13985.00
1980-1989       84              6992.00         5256.00        12248.00
1980-1989       85              6254.00         4481.00        10735.00
1980-1989       86              5739.00         3931.00         9670.00
1980-1989       87              4905.00         3172.00         8077.00
1980-1989       88              4086.00         2571.00         6657.00
1980-1989       89              3513.00         2010.00         5523.00
1980-1989       90              2764.00         1553.00         4317.00
1980-1989       91              2252.00         1187.00         3439.00
1980-1989       92              1807.00          945.00         2752.00
1980-1989       93              1464.00          675.00         2139.00
1980-1989       94              1095.00          471.00         1566.00
1980-1989       95               873.24          464.94         1338.18
1980-1989       96               641.94          339.60          981.54
1980-1989       97               461.31          245.35          706.66
1980-1989       98               325.01          173.88          498.89
1980-1989       99               224.84          121.04          345.88
1980-1989      100               151.73           83.46          235.19
1980-1989      101                99.90           56.80          156.70
1980-1989      102                64.18           37.84          102.02
1980-1989      103                40.34           24.85           65.19
1980-1989      104                24.85           16.16           41.01
1980-1989      105                14.94           10.33           25.27
1980-1989      106                 8.77            5.96           14.73
1980-1989      107                 2.97            0.87            3.84
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0              8389.00        10755.00        19144.00
1990-1999        1              1480.00         1785.00         3265.00
1990-1999        2               966.00         1257.00         2223.00
1990-1999        3               654.00          955.00         1609.00
1990-1999        4               520.00          750.00         1270.00
1990-1999        5               476.00          585.00         1061.00
1990-1999        6               416.00          577.00          993.00
1990-1999        7               414.00          574.00          988.00
1990-1999        8               403.00          588.00          991.00
1990-1999        9               350.00          601.00          951.00
1990-1999       10               377.00          573.00          950.00
1990-1999       11               387.00          593.00          980.00
1990-1999       12               434.00          636.00         1070.00
1990-1999       13               569.00          785.00         1354.00
1990-1999       14               621.00         1152.00         1773.00
1990-1999       15               811.00         1693.00         2504.00
1990-1999       16               853.00         2362.00         3215.00
1990-1999       17               871.00         2546.00         3417.00
1990-1999       18               998.00         2995.00         3993.00
1990-1999       19               962.00         2701.00         3663.00
1990-1999       20               972.00         2318.00         3290.00
1990-1999       21               986.00         2347.00         3333.00
1990-1999       22              1025.00         2702.00         3727.00
1990-1999       23               996.00         2904.00         3900.00
1990-1999       24              1003.00         2846.00         3849.00
1990-1999       25              1062.00         2867.00         3929.00
1990-1999       26              1141.00         3001.00         4142.00
1990-1999       27              1159.00         3134.00         4293.00
1990-1999       28              1255.00         3287.00         4542.00
1990-1999       29              1311.00         3459.00         4770.00
1990-1999       30              1361.00         3620.00         4981.00
1990-1999       31              1431.00         3814.00         5245.00
1990-1999       32              1457.00         4034.00         5491.00
1990-1999       33              1579.00         4124.00         5703.00
1990-1999       34              1708.00         4463.00         6171.00
1990-1999       35              1801.00         4666.00         6467.00
1990-1999       36              1771.00         4948.00         6719.00
1990-1999       37              1992.00         5079.00         7071.00
1990-1999       38              2091.00         5403.00         7494.00
1990-1999       39              2220.00         5496.00         7716.00
1990-1999       40              2189.00         5836.00         8025.00
1990-1999       41              2303.00         5847.00         8150.00
1990-1999       42              2401.00         6098.00         8499.00
1990-1999       43              2410.00         6278.00         8688.00
1990-1999       44              2476.00         5960.00         8436.00
1990-1999       45              2544.00         5972.00         8516.00
1990-1999       46              2520.00         6260.00         8780.00
1990-1999       47              2666.00         6025.00         8691.00
1990-1999       48              2658.00         6134.00         8792.00
1990-1999       49              2783.00         6350.00         9133.00
1990-1999       50              2888.00         6406.00         9294.00
1990-1999       51              3081.00         6713.00         9794.00
1990-1999       52              3146.00         6856.00        10002.00
1990-1999       53              3507.00         7311.00        10818.00
1990-1999       54              3765.00         7849.00        11614.00
1990-1999       55              4230.00         8361.00        12591.00
1990-1999       56              4389.00         8854.00        13243.00
1990-1999       57              4765.00         9453.00        14218.00
1990-1999       58              5079.00        10014.00        15093.00
1990-1999       59              5338.00        10661.00        15999.00
1990-1999       60              5852.00        11812.00        17664.00
1990-1999       61              6299.00        12265.00        18564.00
1990-1999       62              6640.00        13423.00        20063.00
1990-1999       63              7011.00        14650.00        21661.00
1990-1999       64              7500.00        15573.00        23073.00
1990-1999       65              8012.00        16410.00        24422.00
1990-1999       66              8522.00        17386.00        25908.00
1990-1999       67              8967.00        18363.00        27330.00
1990-1999       68              9533.00        19086.00        28619.00
1990-1999       69              9920.00        19624.00        29544.00
1990-1999       70             10256.00        20054.00        30310.00
1990-1999       71             10825.00        20097.00        30922.00
1990-1999       72             11275.00        20031.00        31306.00
1990-1999       73             11815.00        19752.00        31567.00
1990-1999       74             11942.00        19623.00        31565.00
1990-1999       75             12353.00        19314.00        31667.00
1990-1999       76             12785.00        18834.00        31619.00
1990-1999       77             13003.00        18583.00        31586.00
1990-1999       78             13117.00        17752.00        30869.00
1990-1999       79             13161.00        16874.00        30035.00
1990-1999       80             13172.00        16037.00        29209.00
1990-1999       81             12757.00        14709.00        27466.00
1990-1999       82             12447.00        13585.00        26032.00
1990-1999       83             12027.00        12412.00        24439.00
1990-1999       84             11505.00        11157.00        22662.00
1990-1999       85             10719.00         9634.00        20353.00
1990-1999       86              9734.00         8232.00        17966.00
1990-1999       87              8576.00         6655.00        15231.00
1990-1999       88              7571.00         5658.00        13229.00
1990-1999       89              6261.00         4409.00        10670.00
1990-1999       90              5438.00         3503.00         8941.00
1990-1999       91              4419.00         2798.00         7217.00
1990-1999       92              3451.00         2152.00         5603.00
1990-1999       93              2757.00         1578.00         4335.00
1990-1999       94              2160.00         1144.00         3304.00
1990-1999       95              1597.70          818.60         2416.30
1990-1999       96              1180.91          584.68         1765.59
1990-1999       97               825.06          399.67         1224.73
1990-1999       98               569.16          275.80          844.96
1990-1999       99               373.46          179.20          552.66
1990-1999      100               253.89          113.37          367.26
1990-1999      101               163.26           71.00          234.26
1990-1999      102               100.77           43.26          144.03
1990-1999      103                60.10           25.56           85.66
1990-1999      104                34.78           14.74           49.52
1990-1999      105                19.64            8.40           28.04
1990-1999      106                10.82            1.73           12.55
1990-1999      107                 3.83            0.00            3.83
1990-1999      108                 0.60            0.00            0.60
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0              5567.00         6996.00        12563.00
2000-2009        1               650.00          835.00         1485.00
2000-2009        2               471.00          586.00         1057.00
2000-2009        3               346.00          450.00          796.00
2000-2009        4               292.00          400.00          692.00
2000-2009        5               255.00          310.00          565.00
2000-2009        6               254.00          324.00          578.00
2000-2009        7               228.00          344.00          572.00
2000-2009        8               222.00          263.00          485.00
2000-2009        9               192.00          291.00          483.00
2000-2009       10               188.00          318.00          506.00
2000-2009       11               225.00          294.00          519.00
2000-2009       12               216.00          351.00          567.00
2000-2009       13               259.00          340.00          599.00
2000-2009       14               285.00          403.00          688.00
2000-2009       15               354.00          695.00         1049.00
2000-2009       16               431.00          933.00         1364.00
2000-2009       17               478.00         1146.00         1624.00
2000-2009       18               617.00         1615.00         2232.00
2000-2009       19               668.00         1574.00         2242.00
2000-2009       20               681.00         1518.00         2199.00
2000-2009       21               724.00         1589.00         2313.00
2000-2009       22               705.00         1695.00         2400.00
2000-2009       23               740.00         1862.00         2602.00
2000-2009       24               793.00         2015.00         2808.00
2000-2009       25               841.00         2067.00         2908.00
2000-2009       26               881.00         2200.00         3081.00
2000-2009       27               915.00         2340.00         3255.00
2000-2009       28               981.00         2407.00         3388.00
2000-2009       29               956.00         2573.00         3529.00
2000-2009       30              1003.00         2822.00         3825.00
2000-2009       31              1111.00         2965.00         4076.00
2000-2009       32              1267.00         3074.00         4341.00
2000-2009       33              1179.00         3458.00         4637.00
2000-2009       34              1311.00         3839.00         5150.00
2000-2009       35              1377.00         3960.00         5337.00
2000-2009       36              1481.00         4422.00         5903.00
2000-2009       37              1709.00         4866.00         6575.00
2000-2009       38              1775.00         5450.00         7225.00
2000-2009       39              1965.00         5762.00         7727.00
2000-2009       40              2169.00         5961.00         8130.00
2000-2009       41              2266.00         6665.00         8931.00
2000-2009       42              2468.00         7188.00         9656.00
2000-2009       43              2685.00         7611.00        10296.00
2000-2009       44              2847.00         7998.00        10845.00
2000-2009       45              3030.00         8455.00        11485.00
2000-2009       46              3238.00         8651.00        11889.00
2000-2009       47              3454.00         9180.00        12634.00
2000-2009       48              3504.00         9455.00        12959.00
2000-2009       49              3867.00         9689.00        13556.00
2000-2009       50              4022.00         9915.00        13937.00
2000-2009       51              4375.00        10264.00        14639.00
2000-2009       52              4316.00        10623.00        14939.00
2000-2009       53              4481.00        10489.00        14970.00
2000-2009       54              4418.00        10230.00        14648.00
2000-2009       55              4617.00        10199.00        14816.00
2000-2009       56              4637.00        10146.00        14783.00
2000-2009       57              4797.00        10362.00        15159.00
2000-2009       58              4931.00        10340.00        15271.00
2000-2009       59              5121.00        10489.00        15610.00
2000-2009       60              5328.00        10815.00        16143.00
2000-2009       61              5677.00        10821.00        16498.00
2000-2009       62              6002.00        11307.00        17309.00
2000-2009       63              6539.00        11939.00        18478.00
2000-2009       64              7134.00        12780.00        19914.00
2000-2009       65              7925.00        13311.00        21236.00
2000-2009       66              8495.00        14145.00        22640.00
2000-2009       67              8890.00        15023.00        23913.00
2000-2009       68              9624.00        16021.00        25645.00
2000-2009       69             10423.00        17078.00        27501.00
2000-2009       70             11109.00        18034.00        29143.00
2000-2009       71             11820.00        19710.00        31530.00
2000-2009       72             12479.00        20855.00        33334.00
2000-2009       73             13023.00        21984.00        35007.00
2000-2009       74             13741.00        23263.00        37004.00
2000-2009       75             14152.00        24488.00        38640.00
2000-2009       76             14707.00        25146.00        39853.00
2000-2009       77             15090.00        25814.00        40904.00
2000-2009       78             15576.00        26077.00        41653.00
2000-2009       79             16270.00        25666.00        41936.00
2000-2009       80             16307.00        24842.00        41149.00
2000-2009       81             16126.00        23428.00        39554.00
2000-2009       82             16156.00        22256.00        38412.00
2000-2009       83             15754.00        20462.00        36216.00
2000-2009       84             15277.00        18767.00        34044.00
2000-2009       85             14797.00        16878.00        31675.00
2000-2009       86             13722.00        14763.00        28485.00
2000-2009       87             13076.00        13287.00        26363.00
2000-2009       88             12178.00        11520.00        23698.00
2000-2009       89             10790.00         9499.00        20289.00
2000-2009       90              9496.00         7863.00        17359.00
2000-2009       91              8352.00         6443.00        14795.00
2000-2009       92              6911.00         5053.00        11964.00
2000-2009       93              5750.00         4034.00         9784.00
2000-2009       94              4605.00         3018.00         7623.00
2000-2009       95              3661.00         2199.00         5860.00
2000-2009       96              2671.00         1520.00         4191.00
2000-2009       97              1964.00         1094.00         3058.00
2000-2009       98              1372.00          664.00         2036.00
2000-2009       99               921.00          436.00         1357.00
2000-2009      100               679.14          323.33         1002.47
2000-2009      101               440.07          202.87          642.94
2000-2009      102               278.57          123.59          402.16
2000-2009      103               170.28           73.01          243.29
2000-2009      104               100.65           42.03          142.68
2000-2009      105                57.98           23.68           81.66
2000-2009      106                32.43           12.74           45.17
2000-2009      107                17.56            5.19           22.75
2000-2009      108                 8.80            1.55           10.35
2000-2009      109                 2.56            0.00            2.56
2000-2009      110+                0.00            0.00            0.00
2010-2014        0              1761.00         2316.00         4077.00
2010-2014        1               164.00          215.00          379.00
2010-2014        2               131.00          124.00          255.00
2010-2014        3                84.00          116.00          200.00
2010-2014        4                80.00           91.00          171.00
2010-2014        5                61.00           79.00          140.00
2010-2014        6                74.00           86.00          160.00
2010-2014        7                70.00           94.00          164.00
2010-2014        8                67.00           85.00          152.00
2010-2014        9                80.00           87.00          167.00
2010-2014       10                66.00           93.00          159.00
2010-2014       11                65.00          103.00          168.00
2010-2014       12                91.00          114.00          205.00
2010-2014       13                94.00          151.00          245.00
2010-2014       14               100.00          160.00          260.00
2010-2014       15               143.00          227.00          370.00
2010-2014       16               135.00          301.00          436.00
2010-2014       17               139.00          317.00          456.00
2010-2014       18               210.00          595.00          805.00
2010-2014       19               216.00          559.00          775.00
2010-2014       20               212.00          539.00          751.00
2010-2014       21               212.00          515.00          727.00
2010-2014       22               207.00          554.00          761.00
2010-2014       23               233.00          548.00          781.00
2010-2014       24               235.00          548.00          783.00
2010-2014       25               228.00          613.00          841.00
2010-2014       26               269.00          602.00          871.00
2010-2014       27               343.00          743.00         1086.00
2010-2014       28               406.00          813.00         1219.00
2010-2014       29               402.00          954.00         1356.00
2010-2014       30               477.00         1052.00         1529.00
2010-2014       31               489.00         1202.00         1691.00
2010-2014       32               614.00         1355.00         1969.00
2010-2014       33               574.00         1491.00         2065.00
2010-2014       34               605.00         1486.00         2091.00
2010-2014       35               600.00         1741.00         2341.00
2010-2014       36               683.00         1858.00         2541.00
2010-2014       37               713.00         1991.00         2704.00
2010-2014       38               789.00         2132.00         2921.00
2010-2014       39               807.00         2383.00         3190.00
2010-2014       40               890.00         2488.00         3378.00
2010-2014       41               985.00         2902.00         3887.00
2010-2014       42              1016.00         3076.00         4092.00
2010-2014       43              1142.00         3360.00         4502.00
2010-2014       44              1229.00         3637.00         4866.00
2010-2014       45              1425.00         3847.00         5272.00
2010-2014       46              1514.00         4373.00         5887.00
2010-2014       47              1580.00         4526.00         6106.00
2010-2014       48              1759.00         5036.00         6795.00
2010-2014       49              1967.00         5200.00         7167.00
2010-2014       50              2031.00         5403.00         7434.00
2010-2014       51              2277.00         5656.00         7933.00
2010-2014       52              2339.00         5919.00         8258.00
2010-2014       53              2551.00         6156.00         8707.00
2010-2014       54              2681.00         6383.00         9064.00
2010-2014       55              2716.00         6571.00         9287.00
2010-2014       56              2894.00         6853.00         9747.00
2010-2014       57              3124.00         7044.00        10168.00
2010-2014       58              3241.00         7371.00        10612.00
2010-2014       59              3472.00         7500.00        10972.00
2010-2014       60              3587.00         7617.00        11204.00
2010-2014       61              3674.00         7620.00        11294.00
2010-2014       62              3741.00         7408.00        11149.00
2010-2014       63              3603.00         7179.00        10782.00
2010-2014       64              3466.00         6828.00        10294.00
2010-2014       65              3325.00         6537.00         9862.00
2010-2014       66              3497.00         6455.00         9952.00
2010-2014       67              3735.00         6703.00        10438.00
2010-2014       68              4015.00         6891.00        10906.00
2010-2014       69              4651.00         7837.00        12488.00
2010-2014       70              5235.00         8375.00        13610.00
2010-2014       71              5666.00         8633.00        14299.00
2010-2014       72              6222.00         9353.00        15575.00
2010-2014       73              6477.00         9707.00        16184.00
2010-2014       74              6965.00         9851.00        16816.00
2010-2014       75              7682.00        10196.00        17878.00
2010-2014       76              7794.00        10719.00        18513.00
2010-2014       77              8457.00        11233.00        19690.00
2010-2014       78              8832.00        12027.00        20859.00
2010-2014       79              9187.00        12915.00        22102.00
2010-2014       80              9762.00        13382.00        23144.00
2010-2014       81              9875.00        14264.00        24139.00
2010-2014       82             10443.00        14866.00        25309.00
2010-2014       83             10452.00        14963.00        25415.00
2010-2014       84             10671.00        14847.00        25518.00
2010-2014       85             10286.00        14070.00        24356.00
2010-2014       86             10122.00        12820.00        22942.00
2010-2014       87              9633.00        11628.00        21261.00
2010-2014       88              9087.00        10380.00        19467.00
2010-2014       89              8490.00         8745.00        17235.00
2010-2014       90              7671.00         7408.00        15079.00
2010-2014       91              6795.00         6220.00        13015.00
2010-2014       92              5798.00         5074.00        10872.00
2010-2014       93              4834.00         3978.00         8812.00
2010-2014       94              3836.00         2982.00         6818.00
2010-2014       95              3188.00         2288.00         5476.00
2010-2014       96              2424.00         1677.00         4101.00
2010-2014       97              1838.00         1271.00         3109.00
2010-2014       98              1349.00          920.00         2269.00
2010-2014       99              1041.00          630.00         1671.00
2010-2014      100               716.20          475.86         1192.06
2010-2014      101               474.08          310.42          784.50
2010-2014      102               301.77          195.12          496.89
2010-2014      103               187.41          119.35          306.76
2010-2014      104               113.08           73.06          186.14
2010-2014      105                65.67           43.98          109.65
2010-2014      106                37.07           25.43           62.50
2010-2014      107                20.44           14.28           34.72
2010-2014      108                10.87            7.75           18.62
2010-2014      109                 5.55            3.70            9.25
2010-2014      110+                1.89            1.02            2.91
